interaction_id,lead_id,employee_id,interaction_date,interaction_type,customer_response,objection_category,follow_up_required,next_follow_up_date,interaction_outcome,remarks
38522,13883,5,2024-06-17,WhatsApp,Interested,No Objection,True,2024-06-23,Converted,Quotation shared successfully.
38523,13883,3,2024-06-24,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
38524,13884,10,2023-10-17,Call,Interested,No Objection,False,,Quotation Shared,Booking confirmed.
38525,13885,3,2024-01-22,WhatsApp,Interested,No Objection,True,2024-01-27,Follow-up Scheduled,Booking confirmed.
38526,13885,8,2024-01-26,Call,Interested,No Objection,True,2024-01-30,Follow-up Scheduled,Customer is interested in proceeding.
38527,13885,9,2024-01-30,WhatsApp,Need More Information,Budget Issue,False,,Quotation Shared,Waiting for salary before confirming.
38528,13886,4,2025-05-22,Call,Very Interested,No Objection,True,2025-05-27,Converted,Booking confirmed.
38529,13886,9,2025-05-23,Email,Interested,No Objection,False,,Converted,Quotation shared successfully.
38530,13887,1,2024-12-26,Call,Need Time,Health Issue,True,2024-12-28,Follow-up Scheduled,Customer postponed due to health reasons.
38531,13887,5,2024-12-31,Email,Interested,No Objection,True,2025-01-05,Follow-up Scheduled,Customer appreciated the itinerary.
38532,13887,2,2025-01-04,Email,Need More Information,Need Customization,True,2025-01-08,Follow-up Scheduled,Customer requested a customized itinerary.
38533,13887,6,2025-01-08,Email,Need Time,Need Customization,False,,Quotation Shared,Asked to include extra sightseeing.
38534,13888,1,2026-07-05,Call,Very Interested,No Objection,True,2026-07-08,Converted,Quotation shared successfully.
38535,13888,5,2026-07-10,Call,Very Interested,No Objection,True,2026-07-14,Converted,Customer is interested in proceeding.
38536,13888,5,2026-07-10,Call,Very Interested,No Objection,False,,Converted,Booking confirmed.
38537,13889,5,2023-10-09,Call,Need More Information,Budget Issue,True,2023-10-11,Follow-up Scheduled,Waiting for salary before confirming.
38538,13889,9,2023-10-14,Email,Interested,No Objection,True,2023-10-16,Follow-up Scheduled,Booking confirmed.
38539,13889,1,2023-10-16,WhatsApp,Interested,No Objection,False,,Quotation Shared,Customer appreciated the itinerary.
38540,13890,2,2024-03-24,Call,Interested,No Objection,True,2024-03-28,Follow-up Scheduled,Customer is interested in proceeding.
38541,13890,10,2024-03-27,Call,Need Time,Family Decision,True,2024-04-02,Follow-up Scheduled,Spouse approval pending.
38542,13890,5,2024-03-31,Call,Need More Information,Budget Issue,False,,Quotation Shared,Customer requested a lower-priced package.
38543,13891,12,2026-04-30,Call,Very Interested,No Objection,True,2026-05-07,Converted,Quotation shared successfully.
38544,13891,8,2026-05-03,WhatsApp,Very Interested,No Objection,False,,Converted,Customer is interested in proceeding.
38545,13892,4,2024-11-17,Call,Very Interested,No Objection,True,2024-11-20,Converted,Booking confirmed.
38546,13892,11,2024-11-20,WhatsApp,Very Interested,No Objection,True,2024-11-24,Converted,Booking confirmed.
38547,13892,7,2024-11-25,Email,Interested,No Objection,True,2024-11-29,Converted,Booking confirmed.
38548,13892,4,2024-11-21,WhatsApp,Interested,No Objection,False,,Converted,Booking confirmed.
38549,13893,11,2025-04-21,Call,Need Time,Budget Issue,True,2025-04-27,Follow-up Scheduled,Budget exceeds customer's expectation.
38550,13893,6,2025-04-25,Call,No Response,No Objection,False,,Quotation Shared,Booking confirmed.
38551,13894,6,2025-01-12,WhatsApp,Very Interested,No Objection,True,2025-01-17,Converted,Booking confirmed.
38552,13894,4,2025-01-15,Call,Interested,No Objection,False,,Converted,Booking confirmed.
38553,13895,10,2026-09-05,Call,Need More Information,Need Customization,True,2026-09-12,Follow-up Scheduled,Customer requested a customized itinerary.
38554,13895,2,2026-09-06,Call,Interested,No Objection,True,2026-09-09,Follow-up Scheduled,Customer is interested in proceeding.
38555,13895,3,2026-09-11,WhatsApp,Need Time,Competitor,False,,Quotation Shared,Customer is comparing another travel company.
38556,13896,7,2026-06-29,WhatsApp,Need More Information,Office Leave,True,2026-07-01,Follow-up Scheduled,Waiting for office leave approval.
38557,13896,11,2026-07-03,Call,Need More Information,Competitor,True,2026-07-06,Follow-up Scheduled,Customer is comparing another travel company.
38558,13896,2,2026-07-03,Email,Interested,No Objection,False,,Quotation Shared,Customer appreciated the itinerary.
38559,13897,11,2023-10-03,Call,No Response,No Objection,True,2023-10-07,Lost,Customer appreciated the itinerary.
38560,13897,10,2023-10-09,Call,Not Interested,Need Customization,True,2023-10-11,Lost,Customer requested a customized itinerary.
38561,13897,9,2023-10-13,Call,Not Interested,Payment Issue,True,2023-10-20,Lost,Payment method discussion pending.
38562,13897,2,2023-10-13,Call,No Response,No Objection,True,2023-10-20,Lost,Booking confirmed.
38563,13897,8,2023-10-21,Call,No Response,No Objection,True,2023-10-25,Lost,Booking confirmed.
38564,13897,9,2023-10-30,WhatsApp,No Response,No Objection,False,,Lost,Customer is interested in proceeding.
38565,13898,8,2024-11-14,Email,Very Interested,No Objection,True,2024-11-18,Converted,Customer is interested in proceeding.
38566,13898,8,2024-11-16,Call,Interested,No Objection,True,2024-11-20,Converted,Customer is interested in proceeding.
38567,13898,4,2024-11-18,Call,Very Interested,No Objection,True,2024-11-23,Converted,Quotation shared successfully.
38568,13898,12,2024-11-19,WhatsApp,Interested,No Objection,False,,Converted,Quotation shared successfully.
38569,13899,8,2025-04-11,Call,Very Interested,No Objection,True,2025-04-15,Converted,Customer is interested in proceeding.
38570,13899,9,2025-04-17,Email,Very Interested,No Objection,True,2025-04-21,Converted,Customer is interested in proceeding.
38571,13899,9,2025-04-16,Call,Very Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
38572,13900,8,2023-09-27,Email,Need Time,Budget Issue,True,2023-10-02,Follow-up Scheduled,Waiting for salary before confirming.
38573,13900,7,2023-09-28,WhatsApp,Need More Information,Payment Issue,True,2023-09-30,Follow-up Scheduled,Requested EMI option.
38574,13900,11,2023-10-03,WhatsApp,Interested,No Objection,True,2023-10-08,Follow-up Scheduled,Quotation shared successfully.
38575,13900,12,2023-10-12,WhatsApp,Need Time,Travel Date Issue,False,,Quotation Shared,Travel dates do not match schedule.
38576,13901,7,2024-12-27,Call,Interested,No Objection,False,,Quotation Shared,Booking confirmed.
38577,13902,9,2024-04-29,Call,Need More Information,Travel Date Issue,True,2024-05-03,Follow-up Scheduled,Requested a different departure date.
38578,13902,5,2024-05-01,Call,Need More Information,Budget Issue,True,2024-05-05,Follow-up Scheduled,Waiting for salary before confirming.
38579,13902,2,2024-05-05,Call,Need Time,Family Decision,True,2024-05-09,Follow-up Scheduled,Waiting for family confirmation.
38580,13902,1,2024-05-07,Call,Need More Information,Office Leave,False,,Quotation Shared,Waiting for office leave approval.
38581,13903,6,2025-09-17,Email,Interested,No Objection,True,2025-09-23,Follow-up Scheduled,Customer appreciated the itinerary.
38582,13903,3,2025-09-19,Call,Need Time,Travel Date Issue,False,,Quotation Shared,Office leave not approved yet.
38583,13904,12,2025-09-28,WhatsApp,Need More Information,Travel Date Issue,True,2025-10-04,Follow-up Scheduled,Office leave not approved yet.
38584,13904,8,2025-10-04,Call,Need More Information,Travel Date Issue,True,2025-10-06,Follow-up Scheduled,Travel dates do not match schedule.
38585,13904,1,2025-10-03,Call,Interested,No Objection,True,2025-10-08,Follow-up Scheduled,Quotation shared successfully.
38586,13904,1,2025-10-04,Call,Need Time,No Objection,False,,Quotation Shared,Customer is interested in proceeding.
38587,13905,12,2026-02-24,Email,Very Interested,No Objection,True,2026-02-26,Converted,Customer is interested in proceeding.
38588,13905,10,2026-02-27,WhatsApp,Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
38589,13906,7,2024-09-13,WhatsApp,Interested,No Objection,True,2024-09-15,Converted,Booking confirmed.
38590,13906,4,2024-09-19,Call,Very Interested,No Objection,True,2024-09-23,Converted,Customer is interested in proceeding.
38591,13906,3,2024-09-19,Call,Very Interested,No Objection,True,2024-09-24,Converted,Booking confirmed.
38592,13906,8,2024-09-22,Call,Very Interested,No Objection,True,2024-09-27,Converted,Customer is interested in proceeding.
38593,13906,2,2024-09-28,Email,Interested,No Objection,False,,Converted,Quotation shared successfully.
38594,13907,10,2026-02-10,SMS,No Response,No Objection,True,2026-02-14,Lost,Customer is interested in proceeding.
38595,13907,4,2026-02-13,Email,Not Interested,Need Customization,True,2026-02-18,Lost,Customer requested a customized itinerary.
38596,13907,3,2026-02-16,WhatsApp,No Response,No Objection,True,2026-02-21,Lost,Customer is interested in proceeding.
38597,13907,10,2026-02-14,Call,No Response,No Objection,True,2026-02-18,Lost,Customer is interested in proceeding.
38598,13907,8,2026-02-20,Call,Not Interested,Need Customization,True,2026-02-23,Lost,Asked to include extra sightseeing.
38599,13907,4,2026-02-21,Call,No Response,No Objection,False,,Lost,Customer appreciated the itinerary.
38600,13908,9,2026-01-12,Email,Very Interested,No Objection,True,2026-01-19,Converted,Customer is interested in proceeding.
38601,13908,5,2026-01-17,Email,Very Interested,No Objection,True,2026-01-23,Converted,Booking confirmed.
38602,13908,6,2026-01-22,Call,Very Interested,No Objection,True,2026-01-25,Converted,Booking confirmed.
38603,13908,10,2026-01-20,WhatsApp,Interested,No Objection,False,,Converted,Quotation shared successfully.
38604,13909,3,2024-11-23,WhatsApp,Interested,No Objection,True,2024-11-28,Converted,Quotation shared successfully.
38605,13909,8,2024-11-25,WhatsApp,Very Interested,No Objection,False,,Converted,Customer is interested in proceeding.
38606,13910,11,2025-12-11,WhatsApp,Interested,No Objection,True,2025-12-13,Converted,Customer is interested in proceeding.
38607,13910,6,2025-12-16,Call,Very Interested,No Objection,True,2025-12-20,Converted,Quotation shared successfully.
38608,13910,6,2025-12-17,Email,Very Interested,No Objection,True,2025-12-21,Converted,Customer appreciated the itinerary.
38609,13910,11,2025-12-20,Email,Very Interested,No Objection,True,2025-12-23,Converted,Booking confirmed.
38610,13910,2,2025-12-27,Call,Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
38611,13911,6,2024-05-25,WhatsApp,No Response,No Objection,True,2024-06-01,Follow-up Scheduled,Booking confirmed.
38612,13911,1,2024-05-27,Email,Need Time,Health Issue,False,,Quotation Shared,Customer postponed due to health reasons.
38613,13912,7,2023-09-18,WhatsApp,Need More Information,Travel Date Issue,True,2023-09-25,Follow-up Scheduled,Requested a different departure date.
38614,13912,9,2023-09-24,Call,Need More Information,Travel Date Issue,False,,Quotation Shared,Travel dates do not match schedule.
38615,13914,11,2024-03-27,Call,Need More Information,Health Issue,True,2024-03-31,Follow-up Scheduled,Customer postponed due to health reasons.
38616,13914,4,2024-03-30,Call,Interested,No Objection,True,2024-04-06,Follow-up Scheduled,Booking confirmed.
38617,13914,12,2024-04-01,WhatsApp,Need Time,Travel Date Issue,True,2024-04-08,Follow-up Scheduled,Travel dates do not match schedule.
38618,13914,11,2024-04-02,Call,Interested,No Objection,False,,Quotation Shared,Customer appreciated the itinerary.
38619,13915,2,2024-05-19,WhatsApp,Interested,No Objection,True,2024-05-26,Follow-up Scheduled,Customer is interested in proceeding.
38620,13915,11,2024-05-21,WhatsApp,Need Time,Budget Issue,True,2024-05-25,Follow-up Scheduled,Customer requested a lower-priced package.
38621,13915,3,2024-05-27,Call,Need More Information,Payment Issue,False,,Quotation Shared,Payment method discussion pending.
38622,13916,6,2024-12-25,Email,Interested,No Objection,True,2024-12-31,Converted,Customer appreciated the itinerary.
38623,13916,1,2024-12-25,Call,Interested,No Objection,False,,Converted,Booking confirmed.
38624,13917,10,2024-06-03,Call,Very Interested,No Objection,True,2024-06-06,Converted,Customer appreciated the itinerary.
38625,13917,5,2024-06-04,Call,Very Interested,No Objection,True,2024-06-10,Converted,Booking confirmed.
38626,13917,7,2024-06-12,Call,Very Interested,No Objection,True,2024-06-15,Converted,Customer appreciated the itinerary.
38627,13917,4,2024-06-17,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
38628,13918,6,2025-03-11,Email,Very Interested,No Objection,True,2025-03-17,Converted,Customer appreciated the itinerary.
38629,13918,11,2025-03-16,Call,Interested,No Objection,True,2025-03-18,Converted,Customer appreciated the itinerary.
38630,13918,12,2025-03-17,Call,Very Interested,No Objection,True,2025-03-20,Converted,Booking confirmed.
38631,13918,6,2025-03-20,Email,Interested,No Objection,False,,Converted,Quotation shared successfully.
38632,13919,8,2025-07-14,Email,Interested,No Objection,True,2025-07-21,Converted,Quotation shared successfully.
38633,13919,5,2025-07-15,Call,Very Interested,No Objection,True,2025-07-22,Converted,Quotation shared successfully.
38634,13919,2,2025-07-21,SMS,Very Interested,No Objection,False,,Converted,Booking confirmed.
38635,13921,3,2024-10-11,Call,Interested,No Objection,True,2024-10-18,Converted,Booking confirmed.
38636,13921,6,2024-10-17,Email,Interested,No Objection,True,2024-10-23,Converted,Customer appreciated the itinerary.
38637,13921,8,2024-10-16,Call,Very Interested,No Objection,True,2024-10-20,Converted,Booking confirmed.
38638,13921,9,2024-10-18,WhatsApp,Very Interested,No Objection,False,,Converted,Booking confirmed.
38639,13922,8,2024-06-15,WhatsApp,Not Interested,Travel Date Issue,True,2024-06-17,Lost,Travel dates do not match schedule.
38640,13922,4,2024-06-17,WhatsApp,No Response,No Objection,True,2024-06-19,Lost,Customer is interested in proceeding.
38641,13922,2,2024-06-25,Email,No Response,No Objection,True,2024-06-29,Lost,Customer appreciated the itinerary.
38642,13922,5,2024-06-28,Email,Not Interested,Competitor,True,2024-06-30,Lost,Waiting for competitor quotation.
38643,13922,11,2024-07-05,Call,Not Interested,Travel Date Issue,True,2024-07-10,Lost,Office leave not approved yet.
38644,13922,11,2024-07-05,Call,No Response,No Objection,False,,Lost,Customer is interested in proceeding.
38645,13923,3,2025-01-02,Call,No Response,No Objection,False,,Quotation Shared,Customer appreciated the itinerary.
38646,13924,2,2024-04-01,WhatsApp,Need More Information,Budget Issue,True,2024-04-03,Follow-up Scheduled,Budget exceeds customer's expectation.
38647,13924,5,2024-04-06,Call,Need More Information,Competitor,True,2024-04-10,Follow-up Scheduled,Waiting for competitor quotation.
38648,13924,1,2024-04-04,Call,Need More Information,Need Customization,True,2024-04-06,Follow-up Scheduled,Asked to include extra sightseeing.
38649,13924,12,2024-04-15,Call,Need Time,Travel Date Issue,False,,Quotation Shared,Office leave not approved yet.
