customer_campaign_id,customer_id,campaign_id,acquisition_date,first_touch,conversion_date
9142,9142,11,2026-01-22,Paid Ads,2026-01-31
9143,9143,6,2023-10-23,Email,2023-11-16
9144,9144,15,2024-09-20,Email,2024-10-02
9145,9145,10,2024-05-14,Organic Search,2024-06-01
9146,9146,29,2024-09-06,Organic Search,2024-09-24
9147,9147,12,2024-03-29,Paid Ads,2024-04-02
9148,9148,26,2025-09-22,Paid Ads,2025-09-28
9149,9149,3,2025-10-04,Paid Ads,2025-11-02
9150,9150,20,2025-11-26,Organic Search,2025-12-14
9151,9151,9,2025-06-24,Paid Ads,2025-07-04
9152,9152,4,2024-01-23,Email,2024-01-31
9153,9153,1,2024-09-09,Paid Ads,2024-10-03
9154,9154,13,2026-01-28,Organic Search,2026-02-04
9155,9155,13,2026-01-25,Direct,2026-02-01
9156,9156,6,2023-10-22,Organic Search,2023-11-12
9157,9157,21,2026-04-27,Direct,2026-05-01
9158,9158,24,2025-06-09,Paid Ads,2025-06-13
9159,9159,2,2025-10-01,Organic Search,2025-10-16
9160,9160,25,2025-08-04,Paid Ads,2025-08-23
9161,9161,4,2024-01-20,Organic Search,2024-02-11
9162,9162,11,2026-01-23,Paid Ads,2026-02-01
9163,9163,20,2025-11-05,Paid Ads,2025-11-10
9164,9164,14,2026-04-23,Direct,2026-05-20
9165,9165,15,2024-09-15,Paid Ads,2024-10-01
9166,9166,17,2026-06-18,Paid Ads,2026-06-27
9167,9167,26,2025-09-18,Paid Ads,2025-10-08
9168,9168,5,2024-01-24,Organic Search,2024-02-21
9169,9169,11,2025-12-27,Organic Search,2026-01-08
9170,9170,4,2024-01-24,Paid Ads,2024-01-26
9171,9171,22,2026-08-08,Paid Ads,2026-08-10
9172,9172,5,2024-01-25,Organic Search,2024-01-27
9173,9173,2,2025-10-13,Organic Search,2025-10-31
9174,9174,15,2024-09-19,Paid Ads,2024-10-15
9175,9175,2,2025-10-03,Paid Ads,2025-10-22
9176,9176,1,2024-08-19,Paid Ads,2024-09-16
9177,9177,1,2024-08-15,Organic Search,2024-08-20
9178,9178,29,2024-09-28,Direct,2024-10-12
9179,9179,9,2025-06-19,Organic Search,2025-07-16
9180,9180,21,2026-05-09,Direct,2026-05-21
9181,9181,25,2025-08-05,Organic Search,2025-08-28
9182,9182,2,2025-09-30,Email,2025-10-26
9183,9183,23,2024-06-05,Direct,2024-06-05
9184,9184,1,2024-09-04,Paid Ads,2024-09-19
9185,9185,16,2025-05-26,Direct,2025-06-24
9186,9186,28,2024-10-21,Organic Search,2024-10-23
9187,9187,16,2025-05-28,Organic Search,2025-06-26
9188,9188,24,2025-06-20,Paid Ads,2025-07-10
9189,9189,14,2026-04-20,Direct,2026-05-03
9190,9190,13,2026-02-01,Paid Ads,2026-03-03
9191,9191,15,2024-09-12,Organic Search,2024-10-02
9192,9192,17,2026-06-15,Organic Search,2026-07-12
9193,9193,14,2026-04-29,Organic Search,2026-05-15
9194,9194,7,2023-12-27,Organic Search,2024-01-10
9195,9195,29,2024-09-21,Paid Ads,2024-10-20
9196,9196,26,2025-09-16,Paid Ads,2025-10-12
9197,9197,15,2024-09-18,Paid Ads,2024-10-02
9198,9198,22,2026-08-17,Direct,2026-09-02
9199,9199,7,2023-12-22,Direct,2024-01-07
9200,9200,25,2025-08-04,Direct,2025-08-20
9201,9201,9,2025-05-26,Direct,2025-06-02
9202,9202,12,2024-04-01,Organic Search,2024-04-30
9203,9203,14,2026-05-07,Paid Ads,2026-05-29
9204,9204,28,2024-10-29,Direct,2024-11-01
9205,9205,25,2025-08-06,Direct,2025-08-24
9206,9206,9,2025-06-04,Direct,2025-07-01
9207,9207,6,2023-10-07,Organic Search,2023-10-20
9208,9208,28,2024-10-14,Paid Ads,2024-11-13
9209,9209,10,2024-05-10,Organic Search,2024-05-25
9210,9210,4,2024-01-18,Organic Search,2024-02-14
9211,9211,18,2025-12-06,Organic Search,2025-12-21
9212,9212,17,2026-06-18,Direct,2026-07-07
9213,9213,8,2024-01-13,Paid Ads,2024-02-03
9214,9214,22,2026-08-05,Direct,2026-09-02
9215,9215,7,2023-12-16,Organic Search,2024-01-01
9216,9216,7,2023-12-18,Organic Search,2024-01-01
9217,9217,30,2026-05-24,Direct,2026-06-05
9218,9218,23,2024-06-20,Organic Search,2024-06-20
9219,9219,27,2025-06-07,Direct,2025-06-25
9220,9220,29,2024-09-26,Paid Ads,2024-10-12
9221,9221,29,2024-10-01,Paid Ads,2024-10-14
9222,9222,4,2024-01-23,Organic Search,2024-02-12
9223,9223,6,2023-10-21,Email,2023-11-02
9224,9224,5,2024-01-20,Direct,2024-02-19
9225,9225,14,2026-04-19,Paid Ads,2026-04-19
9226,9226,27,2025-06-21,Organic Search,2025-07-17
9227,9227,9,2025-06-18,Organic Search,2025-07-17
9228,9228,9,2025-06-22,Organic Search,2025-07-17
9229,9229,1,2024-08-11,Email,2024-09-10
9230,9230,8,2024-01-07,Organic Search,2024-01-18
9231,9231,2,2025-10-01,Direct,2025-10-21
9232,9232,20,2025-11-17,Paid Ads,2025-11-26
9233,9233,15,2024-09-13,Organic Search,2024-10-11
9234,9234,17,2026-06-14,Direct,2026-06-22
9235,9235,27,2025-06-10,Organic Search,2025-07-07
9236,9236,17,2026-06-13,Direct,2026-06-19
9237,9237,11,2026-01-03,Direct,2026-01-26
9238,9238,2,2025-10-07,Organic Search,2025-10-22
9239,9239,19,2025-11-06,Organic Search,2025-12-03
9240,9240,30,2026-05-21,Organic Search,2026-06-04
9241,9241,4,2024-01-24,Direct,2024-02-03
9242,9242,8,2024-01-14,Email,2024-02-13
9243,9243,9,2025-06-11,Organic Search,2025-07-01
9244,9244,6,2023-10-15,Direct,2023-11-10
9245,9245,29,2024-09-29,Paid Ads,2024-10-11
9246,9246,5,2024-01-15,Organic Search,2024-01-28
9247,9247,23,2024-06-12,Email,2024-06-20
9248,9248,19,2025-10-29,Paid Ads,2025-11-27
9249,9249,16,2025-05-26,Direct,2025-06-24
9250,9250,23,2024-06-26,Organic Search,2024-06-26
9251,9251,19,2025-09-25,Paid Ads,2025-10-13
9252,9252,2,2025-09-27,Direct,2025-10-24
9253,9253,2,2025-10-07,Email,2025-10-24
9254,9254,14,2026-05-03,Direct,2026-05-20
9255,9255,27,2025-06-12,Organic Search,2025-07-03
9256,9256,30,2026-05-25,Organic Search,2026-06-05
9257,9257,20,2025-11-03,Email,2025-12-03
9258,9258,13,2026-01-28,Email,2026-01-29
9259,9259,6,2023-10-19,Organic Search,2023-11-03
9260,9260,18,2025-11-30,Direct,2025-12-01
9261,9261,6,2023-10-30,Paid Ads,2023-11-23
9262,9262,9,2025-05-19,Paid Ads,2025-06-12
9263,9263,26,2025-09-16,Paid Ads,2025-10-06
9264,9264,2,2025-10-04,Direct,2025-10-28
9265,9265,11,2025-12-27,Paid Ads,2026-01-18
9266,9266,26,2025-09-18,Organic Search,2025-09-19
9267,9267,19,2025-11-06,Paid Ads,2025-11-30
9268,9268,13,2026-01-26,Organic Search,2026-02-22
9269,9269,24,2025-06-27,Direct,2025-07-17
9270,9270,27,2025-06-15,Paid Ads,2025-06-29
9271,9271,4,2024-01-22,Organic Search,2024-01-23
9272,9272,29,2024-10-06,Paid Ads,2024-10-12
9273,9273,24,2025-06-17,Organic Search,2025-07-05
9274,9274,20,2025-11-05,Paid Ads,2025-11-19
9275,9275,12,2024-03-18,Organic Search,2024-04-11
9276,9276,2,2025-10-13,Organic Search,2025-10-16
9277,9277,13,2026-01-31,Paid Ads,2026-02-18
9278,9278,4,2024-01-24,Organic Search,2024-02-09
9279,9279,13,2026-01-26,Organic Search,2026-02-25
9280,9280,10,2024-05-18,Organic Search,2024-06-17
9281,9281,26,2025-09-19,Paid Ads,2025-10-11
9282,9282,20,2025-11-17,Organic Search,2025-11-30
9283,9283,23,2024-06-13,Paid Ads,2024-07-01
9284,9284,23,2024-06-25,Paid Ads,2024-06-27
9285,9285,12,2024-03-26,Organic Search,2024-04-01
9286,9286,20,2025-11-09,Organic Search,2025-11-13
9287,9287,14,2026-04-26,Email,2026-05-22
9288,9288,10,2024-05-17,Paid Ads,2024-06-02
9289,9289,27,2025-06-11,Direct,2025-07-06
9290,9290,20,2025-11-15,Paid Ads,2025-11-26
9291,9291,27,2025-06-16,Email,2025-06-18
9292,9292,28,2024-10-14,Paid Ads,2024-10-17
9293,9293,3,2025-09-25,Paid Ads,2025-09-29
9294,9294,25,2025-08-01,Paid Ads,2025-08-29
9295,9295,2,2025-10-01,Direct,2025-10-06
9296,9296,29,2024-09-29,Paid Ads,2024-10-03
9297,9297,12,2024-04-12,Paid Ads,2024-05-02
9298,9298,16,2025-04-18,Organic Search,2025-04-30
9299,9299,21,2026-04-28,Organic Search,2026-05-15
9300,9300,8,2024-01-13,Paid Ads,2024-01-26
9301,9301,16,2025-04-25,Paid Ads,2025-05-20
9302,9302,4,2024-01-18,Organic Search,2024-01-21
9303,9303,14,2026-04-26,Email,2026-05-17
9304,9304,22,2026-08-05,Organic Search,2026-08-18
9305,9305,26,2025-09-22,Paid Ads,2025-10-06
9306,9306,11,2026-01-01,Paid Ads,2026-01-18
9307,9307,3,2025-10-03,Organic Search,2025-10-04
9308,9308,13,2026-01-31,Paid Ads,2026-02-13
9309,9309,3,2025-10-05,Organic Search,2025-11-04
9310,9310,10,2024-05-13,Organic Search,2024-06-08
9311,9311,30,2026-05-23,Organic Search,2026-06-12
9312,9312,2,2025-10-03,Paid Ads,2025-10-27
9313,9313,30,2026-05-21,Paid Ads,2026-05-26
9314,9314,22,2026-08-17,Organic Search,2026-09-04
9315,9315,12,2024-04-13,Paid Ads,2024-05-12
9316,9316,16,2025-04-18,Organic Search,2025-04-29
9317,9317,27,2025-06-14,Paid Ads,2025-07-03
9318,9318,14,2026-04-18,Organic Search,2026-04-24
9319,9319,22,2026-08-09,Organic Search,2026-08-17
9320,9320,6,2023-10-07,Paid Ads,2023-10-25
9321,9321,16,2025-05-13,Organic Search,2025-06-09
9322,9322,25,2025-08-17,Paid Ads,2025-08-31
9323,9323,11,2026-01-30,Organic Search,2026-02-19
9324,9324,23,2024-06-27,Paid Ads,2024-07-16
9325,9325,15,2024-09-23,Direct,2024-10-04
9326,9326,9,2025-06-19,Paid Ads,2025-06-20
9327,9327,3,2025-09-27,Organic Search,2025-10-22
9328,9328,12,2024-04-03,Email,2024-04-25
9329,9329,2,2025-10-12,Organic Search,2025-10-15
9330,9330,30,2026-05-23,Paid Ads,2026-06-14
9331,9331,6,2023-09-28,Paid Ads,2023-10-04
9332,9332,14,2026-05-09,Paid Ads,2026-05-22
9333,9333,17,2026-06-20,Paid Ads,2026-07-04
9334,9334,12,2024-03-16,Email,2024-03-20
9335,9335,14,2026-04-20,Organic Search,2026-05-04
9336,9336,22,2026-08-13,Organic Search,2026-08-19
9337,9337,25,2025-08-08,Organic Search,2025-08-18
9338,9338,20,2025-11-25,Organic Search,2025-11-25
9339,9339,25,2025-08-07,Organic Search,2025-08-21
9340,9340,16,2025-05-05,Paid Ads,2025-05-26
9341,9341,20,2025-11-07,Paid Ads,2025-11-23
9342,9342,27,2025-06-29,Paid Ads,2025-07-09
9343,9343,8,2024-01-09,Direct,2024-01-13
9344,9344,24,2025-06-13,Direct,2025-06-27
9345,9345,26,2025-09-13,Direct,2025-10-04
9346,9346,22,2026-08-08,Email,2026-08-18
9347,9347,28,2024-10-16,Paid Ads,2024-10-25
9348,9348,27,2025-06-01,Paid Ads,2025-06-30
9349,9349,14,2026-05-01,Direct,2026-05-18
9350,9350,7,2023-12-18,Paid Ads,2023-12-27
9351,9351,9,2025-05-16,Email,2025-05-30
9352,9352,25,2025-08-03,Paid Ads,2025-08-10
9353,9353,27,2025-06-20,Organic Search,2025-07-19
9354,9354,19,2025-10-30,Paid Ads,2025-11-16
9355,9355,3,2025-10-04,Paid Ads,2025-11-01
9356,9356,13,2026-02-02,Paid Ads,2026-02-04
9357,9357,1,2024-09-06,Organic Search,2024-09-08
9358,9358,25,2025-07-30,Paid Ads,2025-08-17
9359,9359,24,2025-06-09,Organic Search,2025-07-03
9360,9360,13,2026-01-29,Paid Ads,2026-02-18
9361,9361,16,2025-04-18,Organic Search,2025-05-15
9362,9362,7,2023-12-26,Organic Search,2023-12-27
9363,9363,2,2025-10-05,Paid Ads,2025-10-16
9364,9364,25,2025-08-01,Organic Search,2025-08-17
9365,9365,25,2025-07-30,Paid Ads,2025-08-24
9366,9366,1,2024-08-16,Organic Search,2024-09-12
9367,9367,18,2025-11-30,Organic Search,2025-12-25
9368,9368,16,2025-05-08,Direct,2025-05-09
9369,9369,26,2025-09-20,Paid Ads,2025-10-05
9370,9370,25,2025-07-31,Paid Ads,2025-08-25
9371,9371,16,2025-05-10,Email,2025-05-16
9372,9372,10,2024-05-13,Email,2024-05-19
9373,9373,30,2026-05-18,Organic Search,2026-06-06
9374,9374,14,2026-05-03,Paid Ads,2026-05-08
9375,9375,18,2025-12-02,Direct,2025-12-15
9376,9376,22,2026-08-09,Organic Search,2026-08-31
9377,9377,6,2023-10-29,Organic Search,2023-10-29
9378,9378,28,2024-10-12,Direct,2024-11-10
9379,9379,27,2025-06-30,Organic Search,2025-07-24
9380,9380,15,2024-09-22,Paid Ads,2024-10-04
9381,9381,14,2026-05-09,Organic Search,2026-06-03
9382,9382,27,2025-06-12,Email,2025-06-30
9383,9383,21,2026-05-04,Direct,2026-05-19
9384,9384,15,2024-09-22,Direct,2024-10-11
9385,9385,13,2026-01-31,Direct,2026-01-31
9386,9386,22,2026-08-06,Organic Search,2026-08-13
9387,9387,15,2024-09-13,Organic Search,2024-09-15
9388,9388,19,2025-10-11,Paid Ads,2025-11-10
9389,9389,23,2024-06-09,Paid Ads,2024-07-02
9390,9390,29,2024-09-13,Direct,2024-10-05
9391,9391,20,2025-11-10,Email,2025-12-10
9392,9392,13,2026-01-26,Paid Ads,2026-02-24
9393,9393,18,2025-12-06,Paid Ads,2025-12-23
9394,9394,15,2024-09-10,Paid Ads,2024-09-28
9395,9395,17,2026-06-18,Organic Search,2026-07-15
9396,9396,29,2024-09-24,Organic Search,2024-10-15
9397,9397,7,2024-01-13,Organic Search,2024-02-12
9398,9398,2,2025-10-05,Direct,2025-10-26
9399,9399,26,2025-09-14,Organic Search,2025-09-28
9400,9400,14,2026-05-07,Direct,2026-06-04
9401,9401,1,2024-08-08,Organic Search,2024-08-10
9402,9402,6,2023-10-06,Direct,2023-10-09
9403,9403,1,2024-08-28,Paid Ads,2024-09-23
9404,9404,6,2023-10-20,Organic Search,2023-11-08
9405,9405,29,2024-09-13,Paid Ads,2024-10-08
9406,9406,29,2024-09-30,Paid Ads,2024-10-08
9407,9407,17,2026-06-17,Paid Ads,2026-07-08
9408,9408,28,2024-10-12,Paid Ads,2024-11-09
9409,9409,10,2024-05-17,Organic Search,2024-06-06
9410,9410,14,2026-04-11,Email,2026-04-12
9411,9411,12,2024-04-14,Organic Search,2024-04-24
9412,9412,5,2024-02-04,Organic Search,2024-02-13
9413,9413,18,2025-11-26,Paid Ads,2025-12-13
9414,9414,9,2025-05-17,Paid Ads,2025-06-02
9415,9415,12,2024-03-20,Organic Search,2024-04-07
9416,9416,10,2024-05-18,Direct,2024-06-10
9417,9417,4,2024-01-19,Paid Ads,2024-01-29
9418,9418,6,2023-10-04,Organic Search,2023-10-12
9419,9419,28,2024-10-24,Organic Search,2024-11-06
9420,9420,14,2026-04-16,Paid Ads,2026-05-12
9421,9421,24,2025-06-20,Email,2025-07-17
9422,9422,3,2025-09-23,Paid Ads,2025-09-30
9423,9423,25,2025-08-05,Organic Search,2025-08-17
9424,9424,11,2026-01-19,Organic Search,2026-02-15
9425,9425,22,2026-08-17,Organic Search,2026-08-28
9426,9426,23,2024-06-07,Direct,2024-06-10
9427,9427,18,2025-12-01,Paid Ads,2025-12-28
9428,9428,30,2026-05-18,Organic Search,2026-06-07
9429,9429,7,2024-01-07,Paid Ads,2024-01-15
9430,9430,7,2023-12-26,Organic Search,2024-01-15
9431,9431,28,2024-10-14,Email,2024-10-21
9432,9432,19,2025-09-29,Paid Ads,2025-10-22
9433,9433,15,2024-09-17,Organic Search,2024-10-17
9434,9434,15,2024-09-19,Direct,2024-10-02
9435,9435,23,2024-06-09,Paid Ads,2024-06-22
9436,9436,22,2026-08-03,Organic Search,2026-08-28
9437,9437,4,2024-01-19,Organic Search,2024-02-03
9438,9438,10,2024-05-11,Organic Search,2024-05-21
9439,9439,30,2026-05-20,Organic Search,2026-06-03
9440,9440,1,2024-09-09,Paid Ads,2024-09-20
9441,9441,8,2024-01-12,Organic Search,2024-01-25
9442,9442,21,2026-05-01,Organic Search,2026-05-14
9443,9443,11,2025-12-27,Direct,2026-01-03
9444,9444,14,2026-05-03,Organic Search,2026-05-18
9445,9445,15,2024-09-10,Paid Ads,2024-09-15
9446,9446,12,2024-03-25,Organic Search,2024-04-24
9447,9447,8,2024-01-12,Paid Ads,2024-02-10
9448,9448,18,2025-11-25,Paid Ads,2025-12-19
9449,9449,7,2023-12-12,Email,2024-01-04
9450,9450,11,2026-01-11,Paid Ads,2026-01-30
9451,9451,2,2025-10-15,Organic Search,2025-10-31
9452,9452,24,2025-06-15,Paid Ads,2025-06-18
9453,9453,18,2025-12-05,Paid Ads,2025-12-31
9454,9454,21,2026-05-04,Paid Ads,2026-05-14
9455,9455,11,2026-01-29,Paid Ads,2026-02-01
9456,9456,8,2024-01-11,Organic Search,2024-01-24
9457,9457,14,2026-04-20,Paid Ads,2026-05-13
9458,9458,23,2024-06-08,Organic Search,2024-07-08
9459,9459,18,2025-11-27,Paid Ads,2025-12-17
9460,9460,25,2025-07-31,Organic Search,2025-08-21
9461,9461,18,2025-12-06,Direct,2025-12-26
9462,9462,29,2024-09-18,Organic Search,2024-09-21
9463,9463,10,2024-05-12,Organic Search,2024-05-25
9464,9464,21,2026-05-01,Paid Ads,2026-05-22
9465,9465,18,2025-12-02,Paid Ads,2025-12-27
9466,9466,1,2024-08-15,Organic Search,2024-08-26
9467,9467,8,2024-01-14,Organic Search,2024-02-13
9468,9468,3,2025-09-23,Direct,2025-10-19
9469,9469,26,2025-09-19,Paid Ads,2025-10-11
9470,9470,5,2024-01-16,Organic Search,2024-02-14
9471,9471,21,2026-04-27,Email,2026-05-27
9472,9472,17,2026-06-14,Paid Ads,2026-06-18
9473,9473,29,2024-09-16,Paid Ads,2024-09-18
9474,9474,25,2025-08-04,Paid Ads,2025-08-18
9475,9475,9,2025-06-07,Organic Search,2025-06-21
9476,9476,11,2026-01-30,Email,2026-02-01
9477,9477,4,2024-01-24,Organic Search,2024-01-29
9478,9478,9,2025-06-08,Paid Ads,2025-06-22
9479,9479,22,2026-08-06,Organic Search,2026-08-30
9480,9480,27,2025-06-04,Paid Ads,2025-06-28
9481,9481,18,2025-12-04,Organic Search,2025-12-04
9482,9482,24,2025-05-24,Organic Search,2025-06-19
9483,9483,28,2024-10-23,Paid Ads,2024-11-21
9484,9484,18,2025-12-02,Direct,2025-12-05
9485,9485,4,2024-01-24,Paid Ads,2024-02-21
9486,9486,18,2025-12-06,Paid Ads,2025-12-07
9487,9487,23,2024-06-26,Organic Search,2024-07-16
9488,9488,1,2024-08-31,Organic Search,2024-09-04
9489,9489,25,2025-07-31,Paid Ads,2025-08-27
9490,9490,6,2023-10-29,Organic Search,2023-10-30
9491,9491,17,2026-06-18,Direct,2026-07-10
9492,9492,12,2024-03-21,Email,2024-03-27
9493,9493,12,2024-04-06,Organic Search,2024-05-03
9494,9494,17,2026-06-14,Direct,2026-06-15
9495,9495,15,2024-09-17,Paid Ads,2024-09-21
9496,9496,12,2024-03-28,Direct,2024-04-20
9497,9497,30,2026-05-22,Paid Ads,2026-06-08
9498,9498,6,2023-10-10,Organic Search,2023-10-24
9499,9499,17,2026-06-20,Paid Ads,2026-07-19
9500,9500,7,2024-01-07,Paid Ads,2024-01-21
9501,9501,29,2024-09-07,Direct,2024-09-12
9502,9502,23,2024-06-29,Paid Ads,2024-07-24
9503,9503,30,2026-05-18,Paid Ads,2026-05-22
9504,9504,7,2023-12-28,Organic Search,2024-01-18
9505,9505,26,2025-09-23,Direct,2025-09-23
9506,9506,11,2026-01-18,Organic Search,2026-02-01
9507,9507,3,2025-09-20,Paid Ads,2025-09-20
9508,9508,27,2025-06-30,Direct,2025-07-28
9509,9509,1,2024-09-02,Paid Ads,2024-09-28
9510,9510,28,2024-10-25,Direct,2024-10-29
9511,9511,20,2025-11-14,Direct,2025-11-20
9512,9512,10,2024-05-16,Email,2024-06-02
9513,9513,13,2026-01-26,Organic Search,2026-01-29
9514,9514,13,2026-01-24,Organic Search,2026-02-12
9515,9515,4,2024-01-23,Organic Search,2024-02-21
9516,9516,6,2023-10-04,Email,2023-10-08
9517,9517,14,2026-05-04,Organic Search,2026-05-16
9518,9518,12,2024-04-13,Paid Ads,2024-04-21
9519,9519,30,2026-05-16,Direct,2026-06-15
9520,9520,10,2024-05-17,Paid Ads,2024-06-16
9521,9521,18,2025-12-03,Paid Ads,2025-12-30
9522,9522,4,2024-01-20,Paid Ads,2024-02-13
9523,9523,21,2026-05-02,Paid Ads,2026-05-30
9524,9524,19,2025-10-26,Organic Search,2025-10-31
9525,9525,2,2025-10-13,Paid Ads,2025-10-22
9526,9526,24,2025-06-16,Organic Search,2025-07-03
9527,9527,20,2025-11-26,Organic Search,2025-12-12
9528,9528,8,2024-01-07,Organic Search,2024-01-13
9529,9529,7,2024-01-09,Direct,2024-01-30
9530,9530,24,2025-06-14,Organic Search,2025-06-20
9531,9531,29,2024-09-07,Organic Search,2024-09-20
9532,9532,20,2025-11-10,Organic Search,2025-11-16
9533,9533,8,2024-01-10,Paid Ads,2024-01-14
9534,9534,9,2025-06-12,Organic Search,2025-06-24
9535,9535,15,2024-09-13,Paid Ads,2024-10-09
9536,9536,28,2024-10-09,Paid Ads,2024-10-29
9537,9537,4,2024-01-23,Direct,2024-01-31
9538,9538,1,2024-08-06,Organic Search,2024-09-01
9539,9539,6,2023-10-27,Paid Ads,2023-11-09
9540,9540,14,2026-04-30,Paid Ads,2026-05-11
9541,9541,14,2026-05-06,Paid Ads,2026-05-31
9542,9542,19,2025-10-28,Email,2025-11-18
9543,9543,20,2025-11-15,Paid Ads,2025-11-16
9544,9544,15,2024-09-12,Organic Search,2024-10-08
9545,9545,23,2024-06-22,Organic Search,2024-07-08
9546,9546,20,2025-11-15,Organic Search,2025-12-03
9547,9547,17,2026-06-19,Organic Search,2026-07-13
9548,9548,16,2025-05-15,Paid Ads,2025-05-20
9549,9549,10,2024-05-15,Email,2024-05-30
9550,9550,24,2025-07-02,Organic Search,2025-07-20
9551,9551,2,2025-10-06,Organic Search,2025-10-20
9552,9552,9,2025-05-30,Paid Ads,2025-06-17
9553,9553,20,2025-11-20,Organic Search,2025-12-19
9554,9554,10,2024-05-11,Organic Search,2024-05-12
9555,9555,11,2026-01-14,Direct,2026-01-15
9556,9556,4,2024-01-23,Direct,2024-02-11
9557,9557,18,2025-12-04,Organic Search,2025-12-08
9558,9558,29,2024-10-07,Organic Search,2024-10-09
9559,9559,10,2024-05-15,Paid Ads,2024-06-11
9560,9560,8,2024-01-09,Organic Search,2024-02-06
9561,9561,27,2025-06-08,Email,2025-06-30
9562,9562,29,2024-10-07,Paid Ads,2024-11-01
9563,9563,28,2024-11-05,Organic Search,2024-11-28
9564,9564,6,2023-10-18,Paid Ads,2023-11-15
9565,9565,11,2026-01-09,Direct,2026-01-11
9566,9566,16,2025-04-23,Direct,2025-04-28
9567,9567,16,2025-05-28,Organic Search,2025-06-11
9568,9568,22,2026-08-11,Paid Ads,2026-08-18
9569,9569,10,2024-05-16,Organic Search,2024-06-06
9570,9570,19,2025-10-01,Organic Search,2025-10-19
9571,9571,30,2026-05-24,Direct,2026-06-07
9572,9572,19,2025-11-01,Paid Ads,2025-11-12
9573,9573,6,2023-10-24,Direct,2023-10-24
9574,9574,13,2026-01-25,Paid Ads,2026-02-08
9575,9575,29,2024-09-29,Direct,2024-10-28
9576,9576,12,2024-03-16,Paid Ads,2024-04-05
9577,9577,5,2024-01-22,Paid Ads,2024-01-25
9578,9578,25,2025-08-12,Email,2025-09-02
9579,9579,2,2025-09-28,Paid Ads,2025-10-09
9580,9580,28,2024-10-19,Paid Ads,2024-11-16
9581,9581,19,2025-10-31,Paid Ads,2025-11-20
9582,9582,28,2024-10-11,Organic Search,2024-10-24
9583,9583,4,2024-01-24,Organic Search,2024-02-22
9584,9584,22,2026-08-12,Paid Ads,2026-08-28
9585,9585,28,2024-10-13,Email,2024-10-28
9586,9586,4,2024-01-18,Paid Ads,2024-02-04
9587,9587,28,2024-10-12,Paid Ads,2024-10-14
9588,9588,22,2026-08-16,Organic Search,2026-09-10
9589,9589,25,2025-08-08,Paid Ads,2025-08-16
9590,9590,30,2026-05-18,Email,2026-05-23
9591,9591,16,2025-05-26,Paid Ads,2025-06-24
9592,9592,17,2026-06-18,Organic Search,2026-06-18
9593,9593,21,2026-05-05,Direct,2026-05-23
9594,9594,30,2026-05-20,Organic Search,2026-06-09
9595,9595,11,2026-01-23,Organic Search,2026-02-19
9596,9596,22,2026-08-08,Email,2026-08-20
9597,9597,8,2024-01-07,Paid Ads,2024-01-27
9598,9598,18,2025-12-03,Direct,2026-01-02
9599,9599,12,2024-03-23,Paid Ads,2024-03-30
9600,9600,22,2026-08-12,Paid Ads,2026-09-09
9601,9601,1,2024-09-06,Paid Ads,2024-09-19
9602,9602,1,2024-08-13,Direct,2024-09-01
9603,9603,17,2026-06-17,Organic Search,2026-06-30
9604,9604,17,2026-06-17,Paid Ads,2026-07-15
9605,9605,17,2026-06-17,Organic Search,2026-06-22
9606,9606,19,2025-09-28,Direct,2025-09-29
9607,9607,12,2024-04-10,Paid Ads,2024-04-20
9608,9608,11,2026-01-06,Paid Ads,2026-01-12
9609,9609,22,2026-08-15,Organic Search,2026-09-03
9610,9610,19,2025-10-04,Organic Search,2025-10-31
9611,9611,12,2024-04-13,Paid Ads,2024-05-11
9612,9612,20,2025-11-14,Paid Ads,2025-12-08
